timestamp,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_office_Sammie,Robin_office_Gayle,Robin_lodging_Phillip,Robin_lodging_Elmer
2016-09-19 04:00:00,16.0,133.75,26.0,523.0,0.7492,47.0,45.75,29.6,48.9
2016-09-19 05:00:00,15.9,134.25,26.5,526.0,0.7492,47.25,42.75,30.8,51.0
2016-09-19 06:00:00,16.4,142.25,27.5,563.0,0.7492,63.5,45.0,30.9,72.0
2016-09-19 07:00:00,18.2,150.0,27.5,593.0,0.7492,78.75,45.0,30.8,73.6
2016-09-19 08:00:00,21.0,152.0,27.5,638.5,0.7492,77.5,46.25,29.3,75.1
2016-09-19 09:00:00,24.2,158.0,31.0,682.5,0.7492,87.25,50.75,33.0,75.3
2016-09-19 10:00:00,23.7,168.25,37.5,704.0,0.7492,93.75,61.5,33.1,73.3
2016-09-19 11:00:00,25.8,178.25,40.5,714.0,0.7492,100.75,74.0,32.1,69.4
2016-09-19 12:00:00,22.9,188.0,41.0,711.5,0.7492,100.75,73.75,31.1,67.5
2016-09-19 13:00:00,21.6,191.75,44.0,708.5,0.7492,105.5,70.5,30.9,63.4
2016-09-19 14:00:00,21.7,190.75,46.5,717.5,0.7492,104.75,70.25,30.6,64.7
2016-09-19 15:00:00,21.2,193.0,46.5,712.0,0.7492,100.75,73.25,30.7,69.4
2016-09-19 16:00:00,22.4,199.5,46.5,680.0,0.7492,103.25,74.5,30.5,70.3
2016-09-19 17:00:00,27.9,187.25,44.0,639.0,0.7492,105.0,63.5,30.7,75.0
2016-09-19 18:00:00,30.3,187.0,39.5,612.5,0.7492,100.75,53.25,30.8,75.3
2016-09-19 19:00:00,26.3,169.5,34.5,608.0,0.7492,98.75,47.5,30.7,65.3
2016-09-19 20:00:00,26.5,160.75,31.5,599.5,0.7492,82.0,45.5,30.4,60.5
2016-09-19 21:00:00,26.5,162.5,30.5,585.5,0.7492,73.75,44.5,30.7,59.9
2016-09-19 22:00:00,24.1,149.0,28.5,554.0,0.7492,73.0,44.0,30.4,55.4
2016-09-19 23:00:00,22.0,143.0,27.5,535.0,0.7492,65.5,44.0,30.4,55.2
2016-09-20 00:00:00,19.6,137.75,28.1667,533.0,0.7492,57.9167,44.4167,30.5,53.2
2016-09-20 01:00:00,18.2,139.3333,27.5,540.5,0.7492,53.9167,43.3333,30.5,49.1
2016-09-20 02:00:00,17.5,140.25,28.5,534.0,0.7492,48.5,43.5,30.4,49.5
2016-09-20 03:00:00,17.1,137.0,28.5,544.0,0.7492,50.0,43.75,30.4,48.9
2016-09-20 04:00:00,17.1,136.0,29.0,544.5,0.7492,50.5,44.0,30.5,48.7
2016-09-20 05:00:00,17.6,137.25,28.5,537.0,0.7492,57.75,43.75,31.2,55.1
2016-09-20 06:00:00,19.5,145.5,30.5,567.0,0.7492,62.25,44.0,31.2,73.3
2016-09-20 07:00:00,22.5,149.25,30.5,602.5,0.7492,74.75,45.0,32.6,78.9
2016-09-20 08:00:00,22.7,152.5,31.5,635.0,0.7492,87.0,44.5,32.2,82.5
2016-09-20 09:00:00,26.7,155.0,39.0,670.5,0.7492,89.25,52.0,31.9,77.0
2016-09-20 10:00:00,27.5,166.75,44.5,692.0,0.7492,93.0,66.25,30.9,76.8
2016-09-20 11:00:00,25.5,180.0,46.5,708.0,0.7492,104.75,73.75,30.7,75.1
2016-09-20 12:00:00,24.0,185.0,50.0,712.0,0.7492,106.75,73.25,30.7,71.4
2016-09-20 13:00:00,25.1,186.5,52.5,719.0,0.7492,112.25,73.5,31.1,72.8
2016-09-20 14:00:00,23.3,181.75,54.0,713.0,0.7492,116.0,72.5,30.8,71.1
2016-09-20 15:00:00,22.4,188.25,51.0,700.0,0.7492,108.0,74.25,30.8,74.8
2016-09-20 16:00:00,24.5,184.25,49.5,672.0,0.7492,112.5,76.25,30.7,82.9
2016-09-20 17:00:00,27.0,186.5,46.0,636.5,0.7492,110.75,70.5,30.4,80.8
2016-09-20 18:00:00,34.5,177.75,42.5,622.5,0.7492,104.75,58.0,30.2,78.7
2016-09-20 19:00:00,30.6,172.5,39.0,602.0,0.7492,89.0,47.5,30.6,66.5
2016-09-20 20:00:00,30.2,155.75,37.5,601.5,0.7492,79.25,48.5,30.7,61.6
2016-09-20 21:00:00,29.5,148.25,31.0,583.0,0.7492,75.0,46.75,30.6,57.3
2016-09-20 22:00:00,26.7,142.75,30.0,548.0,0.7492,73.25,46.75,30.6,57.0
2016-09-20 23:00:00,22.8,140.75,29.0,522.0,0.7492,68.0,45.0,30.5,59.9
2016-09-21 00:00:00,19.8,136.1667,28.3333,524.5,0.7492,57.0833,44.25,30.7,55.1
2016-09-21 01:00:00,17.6,135.6667,29.1667,543.0,0.7492,60.5,45.0833,30.2,50.6
2016-09-21 02:00:00,17.4,132.0,29.0,536.5,0.7492,58.0,45.25,30.3,50.0
2016-09-21 03:00:00,16.7,135.25,28.0,535.5,0.7492,60.0,44.75,30.3,50.3
2016-09-21 04:00:00,16.7,136.25,29.0,541.0,0.7492,59.75,45.0,30.0,48.7
2016-09-21 05:00:00,17.4,134.5,29.0,546.0,0.7492,62.0,44.75,30.2,56.0
2016-09-21 06:00:00,18.9,142.0,30.5,563.5,0.7492,67.5,45.5,30.3,70.6
2016-09-21 07:00:00,19.9,148.0,32.5,610.5,0.7492,84.75,46.25,30.7,75.2
2016-09-21 08:00:00,23.7,150.0,32.0,664.0,0.7492,87.25,46.75,31.3,78.9
2016-09-21 09:00:00,28.3,155.25,39.0,700.5,0.7492,100.25,54.0,31.5,76.7
2016-09-21 10:00:00,27.6,166.0,44.0,715.0,0.7492,105.25,66.5,30.9,76.0
2016-09-21 11:00:00,28.7,180.0,44.0,726.0,0.7492,95.5,73.75,30.8,74.2
2016-09-21 12:00:00,29.2,183.5,46.0,733.0,0.7492,88.5,77.0,31.3,72.1
2016-09-21 13:00:00,25.7,184.5,50.0,756.5,0.7492,91.0,77.0,31.0,68.9
2016-09-21 14:00:00,23.6,186.75,49.0,765.0,0.7492,94.0,76.5,31.0,67.0
2016-09-21 15:00:00,21.8,189.25,48.5,733.0,0.7492,89.25,78.5,30.5,77.3
2016-09-21 16:00:00,23.1,187.5,48.0,686.0,0.7492,90.0,80.0,30.6,78.2
2016-09-21 17:00:00,28.0,185.75,43.0,667.5,0.7492,89.75,69.75,30.6,85.9
2016-09-21 18:00:00,31.9,181.25,37.5,640.0,0.7492,90.75,56.0,30.6,86.4
2016-09-21 19:00:00,36.2,177.0,34.5,607.5,0.7492,81.25,48.25,30.8,65.4
2016-09-21 20:00:00,31.3,160.75,33.5,589.5,0.7492,75.5,45.25,31.6,61.2
2016-09-21 21:00:00,30.2,150.0,29.5,568.0,0.7492,72.0,44.75,31.1,60.5
2016-09-21 22:00:00,26.9,145.5,27.0,538.0,0.7492,65.25,44.5,31.3,61.2
2016-09-21 23:00:00,23.1,141.5,28.0,515.5,0.7492,58.25,43.75,32.1,56.2
2016-09-22 00:00:00,19.8,135.9167,27.6667,497.5,0.7492,49.4167,52.25,33.8,56.4
2016-09-22 01:00:00,17.9,138.25,27.1667,522.0,0.7492,52.0833,43.1667,31.3,50.2
2016-09-22 02:00:00,17.0,135.75,27.5,522.5,0.7492,48.25,43.25,31.5,49.5
2016-09-22 03:00:00,16.5,137.5,27.5,527.0,0.7492,48.75,43.5,31.5,48.1
2016-09-22 04:00:00,16.1,142.25,28.0,528.5,0.7492,58.0,43.5,31.2,47.6
2016-09-22 05:00:00,16.8,138.75,28.0,530.5,0.7492,51.5,43.25,31.2,52.5
2016-09-22 06:00:00,20.3,142.75,29.0,549.0,0.7492,58.5,43.5,32.4,72.7
2016-09-22 07:00:00,26.7,151.75,30.5,580.5,0.7492,80.5,45.0,34.1,74.4
2016-09-22 08:00:00,23.3,149.5,30.5,627.0,0.7492,83.25,47.5,36.7,81.4
2016-09-22 09:00:00,24.1,154.25,33.0,680.5,0.7492,91.5,54.75,35.3,74.5
2016-09-22 10:00:00,22.4,163.75,41.5,688.0,0.7492,95.75,68.75,34.7,74.1
2016-09-22 11:00:00,25.1,176.0,40.5,696.0,0.7492,97.5,77.25,35.2,73.4
2016-09-22 12:00:00,25.4,180.0,40.5,692.0,0.7492,100.0,86.25,34.8,69.5
2016-09-22 13:00:00,23.3,180.75,46.0,697.5,0.7492,85.75,88.0,34.8,67.3
2016-09-22 14:00:00,24.3,179.5,47.5,703.5,0.7492,88.75,90.0,35.0,69.7
2016-09-22 15:00:00,21.7,183.75,46.0,694.5,0.7492,95.0,92.5,35.3,80.4
2016-09-22 16:00:00,21.6,184.5,46.0,658.0,0.7492,92.75,93.5,35.1,87.1
2016-09-22 17:00:00,29.0,188.25,45.0,629.5,0.7492,94.0,91.75,35.0,87.8
2016-09-22 18:00:00,40.9,184.0,37.5,608.5,0.7492,91.0,81.5,35.9,78.9
2016-09-22 19:00:00,37.1,175.75,35.5,599.0,0.7492,76.75,65.75,36.3,68.4
2016-09-22 20:00:00,32.8,168.75,33.0,591.0,0.7492,64.5,64.25,35.9,58.9
2016-09-22 21:00:00,28.0,154.75,30.5,557.0,0.7492,62.5,62.25,36.4,58.8
2016-09-22 22:00:00,27.1,145.75,28.5,516.5,0.7492,58.75,62.25,37.1,59.5
2016-09-22 23:00:00,22.0,138.75,28.5,486.5,0.7492,47.75,60.75,36.3,59.5
2016-09-23 00:00:00,19.7,133.9167,27.5,482.0,0.7492,45.4167,56.0,34.8,54.5
2016-09-23 01:00:00,16.9,132.6667,28.0,472.5,0.7492,44.3333,60.8333,36.4,51.6
2016-09-23 02:00:00,15.7,133.5,27.0,466.0,0.7492,43.75,61.0,36.1,51.3
2016-09-23 03:00:00,15.8,132.5,28.0,468.5,0.7492,47.5,60.75,35.9,50.1
2016-09-23 04:00:00,15.5,130.5,28.0,454.5,0.7492,49.25,60.25,35.8,48.8
2016-09-23 05:00:00,16.5,129.75,28.0,458.0,0.7492,48.75,60.0,35.7,54.7
2016-09-23 06:00:00,21.0,135.0,30.0,457.5,0.7492,60.5,59.5,36.3,74.5
2016-09-23 07:00:00,25.8,139.75,32.5,515.5,0.7492,70.5,60.5,37.0,86.7
2016-09-23 08:00:00,23.8,146.25,33.0,552.0,0.7492,74.25,55.75,36.8,87.2
2016-09-23 09:00:00,22.1,148.0,34.5,627.0,0.7492,69.5,69.75,36.6,80.6
2016-09-23 10:00:00,23.0,159.25,37.5,644.5,0.7492,84.0,76.75,36.5,78.2
2016-09-23 11:00:00,23.6,175.75,44.5,680.0,0.7492,83.5,86.0,35.8,80.3
2016-09-23 12:00:00,23.3,177.25,46.0,681.0,0.7492,89.25,88.5,35.1,75.6
2016-09-23 13:00:00,24.0,183.25,45.0,675.0,0.7492,86.5,92.25,35.4,72.1
2016-09-23 14:00:00,22.5,182.5,44.5,677.5,0.7492,82.5,87.75,34.2,69.4
2016-09-23 15:00:00,21.1,181.25,50.0,673.5,0.7492,89.75,92.5,32.5,74.8
2016-09-23 16:00:00,23.0,178.0,45.0,638.5,0.7492,90.25,91.25,32.3,84.3
2016-09-23 17:00:00,25.3,173.75,40.5,611.0,0.7492,93.25,86.0,32.1,85.1
2016-09-23 18:00:00,42.4,170.5,35.5,596.5,0.7492,83.0,74.0,32.5,83.5
2016-09-23 19:00:00,41.9,164.75,31.5,571.5,0.7492,80.0,52.25,33.7,64.8
2016-09-23 20:00:00,35.3,155.5,30.0,561.5,0.7492,64.5,50.5,33.6,66.0
2016-09-23 21:00:00,31.1,144.0,26.0,544.0,0.7492,61.5,50.0,33.4,61.1
2016-09-23 22:00:00,27.2,142.5,25.5,523.5,0.7492,57.75,49.75,33.3,63.9
2016-09-23 23:00:00,22.7,134.0,26.5,483.5,0.7492,45.75,49.75,33.2,59.4
2016-09-24 00:00:00,20.4,137.25,26.5,501.0,0.7492,50.75,49.75,32.9,61.5
2016-09-24 01:00:00,17.6,131.75,27.0,495.0,0.7492,44.8333,49.9167,33.4,50.9
2016-09-24 02:00:00,16.5,131.25,27.0,487.5,0.7492,47.75,49.25,33.1,51.1
2016-09-24 03:00:00,15.9,130.5,27.0,500.5,0.7492,39.25,49.25,33.2,48.7
2016-09-24 04:00:00,16.7,131.0,27.5,510.5,0.7492,45.25,49.25,33.2,48.9
2016-09-24 05:00:00,18.4,131.75,27.5,515.0,0.7492,42.0,49.0,33.0,48.6
2016-09-24 06:00:00,22.2,131.0,27.0,534.5,0.7492,41.5,50.0,33.2,48.6
2016-09-24 07:00:00,24.1,136.25,27.0,545.5,0.7492,41.25,52.0,33.0,52.3
2016-09-24 08:00:00,25.9,135.5,27.0,547.0,0.7492,42.0,51.0,31.9,61.2
2016-09-24 09:00:00,25.6,136.0,27.5,561.5,0.7492,43.75,50.5,32.1,69.0
2016-09-24 10:00:00,26.0,139.5,29.5,569.0,0.7492,41.0,50.25,32.5,70.3
2016-09-24 11:00:00,26.9,143.75,28.5,592.5,0.7492,51.75,53.5,32.7,80.4
2016-09-24 12:00:00,33.0,148.25,30.0,598.0,0.7492,51.0,57.5,32.4,79.4
2016-09-24 13:00:00,28.3,155.0,30.5,597.5,0.7492,53.25,62.5,32.4,88.7
2016-09-24 14:00:00,23.1,155.75,29.5,584.5,0.7492,57.0,58.5,32.5,100.0
2016-09-24 15:00:00,23.1,156.75,28.5,585.5,0.7492,62.0,59.25,32.4,122.9
2016-09-24 16:00:00,26.1,154.25,28.5,583.0,0.7492,64.0,57.75,31.8,116.7
2016-09-24 17:00:00,32.9,150.25,29.0,573.5,0.7492,57.5,52.5,31.7,117.8
2016-09-24 18:00:00,44.0,149.5,30.0,568.5,0.7492,60.25,47.5,32.0,118.2
2016-09-24 19:00:00,41.4,147.0,28.5,573.5,0.7492,56.5,47.75,32.9,95.4
2016-09-24 20:00:00,37.9,140.5,27.0,560.5,0.7492,58.5,48.5,32.6,87.6
2016-09-24 21:00:00,34.7,141.5,25.0,547.0,0.7492,55.75,48.75,32.5,84.6
2016-09-24 22:00:00,29.9,136.75,24.5,523.5,0.7492,58.75,48.25,32.4,86.8
2016-09-24 23:00:00,25.8,142.0,26.0,514.0,0.7492,56.25,48.75,32.3,80.1
2016-09-25 00:00:00,19.5,134.25,25.6667,486.5,0.7492,53.8333,45.9167,29.1,68.9
2016-09-25 01:00:00,16.9,138.75,26.5,518.5,0.7492,58.1667,48.5833,28.3,68.1
2016-09-25 02:00:00,15.1,135.75,26.0,521.0,0.7492,59.5,48.5,28.4,63.9
2016-09-25 03:00:00,14.3,136.25,25.5,532.0,0.7492,58.5,48.75,28.4,58.4
2016-09-25 04:00:00,14.4,136.5,27.0,520.0,0.7492,61.75,48.5,28.3,54.6
2016-09-25 05:00:00,18.3,135.0,26.5,525.0,0.7492,59.0,48.5,28.8,53.8
2016-09-25 06:00:00,20.2,135.75,26.0,538.0,0.7492,61.5,48.75,29.3,60.4
2016-09-25 07:00:00,24.3,140.25,26.5,540.0,0.7492,62.75,47.75,28.7,82.3
2016-09-25 08:00:00,31.2,136.5,26.5,549.0,0.7492,62.0,46.75,28.8,96.1
2016-09-25 09:00:00,32.5,138.75,26.0,541.0,0.7492,61.5,47.25,28.5,110.7
2016-09-25 10:00:00,31.0,137.75,28.5,551.5,0.7492,55.25,51.25,28.5,111.8
2016-09-25 11:00:00,30.7,141.5,28.0,555.0,0.7492,60.0,51.5,28.1,98.4
2016-09-25 12:00:00,34.6,143.5,27.5,551.5,0.7492,59.5,50.5,28.2,92.1
2016-09-25 13:00:00,26.5,144.25,28.0,561.5,0.7492,57.0,51.25,28.4,90.2
2016-09-25 14:00:00,26.8,146.0,27.0,567.5,0.7492,58.75,51.5,28.5,90.8
2016-09-25 15:00:00,22.9,149.25,28.5,558.0,0.7492,48.25,51.75,28.3,90.9
2016-09-25 16:00:00,24.7,147.75,29.5,560.5,0.7492,53.5,51.25,28.3,85.9
2016-09-25 17:00:00,28.2,146.75,29.5,565.0,0.7492,52.25,50.0,28.6,95.1
2016-09-25 18:00:00,35.9,147.25,27.0,539.0,0.7492,51.0,43.25,27.5,111.6
2016-09-25 19:00:00,43.7,139.25,26.0,534.0,0.7492,57.25,43.25,25.1,113.1
2016-09-25 20:00:00,36.9,139.5,24.5,527.0,0.7492,55.0,43.0,26.3,106.7
2016-09-25 21:00:00,37.5,133.75,24.0,510.0,0.7492,56.5,43.75,26.4,100.2
2016-09-25 22:00:00,33.1,130.75,25.0,478.5,0.7492,51.75,43.0,26.2,88.0
2016-09-25 23:00:00,26.7,130.0,26.0,456.0,0.7492,52.5,43.25,27.8,79.2
2016-09-26 00:00:00,18.2,131.8333,26.1667,469.0,0.7492,52.5,42.6667,29.5,66.6
2016-09-26 01:00:00,15.3,128.5,25.6667,451.0,0.7492,51.6667,43.3333,30.0,67.3
2016-09-26 02:00:00,13.8,128.0,26.0,452.5,0.7492,47.25,43.5,29.7,67.5
2016-09-26 03:00:00,13.6,127.75,25.5,453.5,0.7492,44.0,43.75,29.6,62.8
2016-09-26 04:00:00,13.5,126.25,26.0,451.0,0.7492,45.25,45.5,29.6,54.1
2016-09-26 05:00:00,16.6,128.5,26.0,457.5,0.7492,47.25,44.75,29.6,60.5
2016-09-26 06:00:00,20.6,132.75,27.0,505.5,0.7492,58.0,44.75,29.6,95.2
2016-09-26 07:00:00,33.9,139.0,28.0,540.0,0.7492,70.5,47.25,31.1,103.2
2016-09-26 08:00:00,33.2,154.5,27.5,605.0,0.7492,72.25,46.5,30.6,109.7
2016-09-26 09:00:00,29.6,158.5,33.0,667.5,0.7492,78.25,60.5,29.3,96.4
2016-09-26 10:00:00,30.3,169.25,40.0,693.0,0.7492,97.25,83.75,29.4,87.4
2016-09-26 11:00:00,31.7,171.0,44.5,702.5,0.7492,91.75,86.75,29.5,84.9
2016-09-26 12:00:00,29.4,179.75,47.0,685.0,0.7492,93.75,93.25,29.8,83.7
2016-09-26 13:00:00,25.8,177.25,46.0,681.0,0.7492,91.75,96.5,31.1,86.5
2016-09-26 14:00:00,22.8,175.75,47.0,705.0,0.7492,97.25,95.5,29.9,96.0
2016-09-26 15:00:00,22.6,176.25,49.0,688.5,0.7492,97.5,96.0,30.1,108.9
2016-09-26 16:00:00,26.6,181.0,49.0,640.5,0.7492,100.0,96.75,28.8,110.8
2016-09-26 17:00:00,41.7,195.0,48.0,615.0,0.7492,100.5,93.0,28.1,131.2
2016-09-26 18:00:00,49.0,180.75,42.0,596.0,0.7492,97.5,74.5,28.5,133.2
2016-09-26 19:00:00,43.0,169.5,37.5,580.0,0.7492,85.75,55.75,29.7,117.0
2016-09-26 20:00:00,41.8,159.5,35.0,576.0,0.7492,76.5,50.0,29.3,104.1
2016-09-26 21:00:00,37.9,155.0,29.0,557.5,0.7492,65.0,49.25,29.9,93.4
2016-09-26 22:00:00,33.6,146.75,26.0,523.0,0.7492,60.25,47.75,30.6,88.6
2016-09-26 23:00:00,24.4,143.75,26.5,492.5,0.7492,50.5,41.0,29.8,73.2
2016-09-27 00:00:00,17.4,138.5833,27.8333,502.5,0.7492,53.8333,42.3333,30.7,67.9
2016-09-27 01:00:00,14.7,135.0833,26.5,485.5,0.7492,52.8333,41.0833,29.1,62.6
2016-09-27 02:00:00,14.1,133.0,27.0,487.5,0.7492,45.75,40.0,29.1,62.6
2016-09-27 03:00:00,13.8,132.5,27.0,495.5,0.7492,43.5,41.0,29.1,59.9
2016-09-27 04:00:00,13.8,134.25,27.0,495.5,0.7492,44.25,41.5,29.0,53.7
2016-09-27 05:00:00,15.1,132.25,27.0,497.5,0.7492,48.75,41.5,29.0,60.3
2016-09-27 06:00:00,20.3,139.25,30.5,532.5,0.7492,65.0,43.25,30.0,86.0
2016-09-27 07:00:00,33.8,145.75,29.5,581.0,0.7492,75.0,45.5,35.9,101.9
2016-09-27 08:00:00,36.1,153.0,31.0,637.0,0.7492,74.75,45.0,34.2,108.8
2016-09-27 09:00:00,29.2,162.5,35.5,679.5,0.7492,92.25,58.25,33.8,96.1
2016-09-27 10:00:00,29.7,173.5,45.0,704.0,0.7492,100.5,76.5,34.6,92.0
2016-09-27 11:00:00,35.2,175.0,47.5,704.5,0.7492,106.0,80.0,36.4,95.8
2016-09-27 12:00:00,32.7,185.5,50.5,710.5,0.7492,106.25,86.5,36.1,96.5
2016-09-27 13:00:00,27.2,186.75,50.5,715.0,0.7492,105.25,89.5,35.8,91.2
2016-09-27 14:00:00,25.3,187.0,52.5,718.0,0.7492,107.0,97.5,36.1,92.8
2016-09-27 15:00:00,24.9,186.25,50.5,748.0,0.7492,98.0,101.0,31.1,121.1
2016-09-27 16:00:00,31.2,188.25,57.5,710.5,0.7492,105.0,101.5,30.7,133.7
2016-09-27 17:00:00,41.1,185.75,50.5,675.5,0.7492,104.75,97.0,31.1,146.2
2016-09-27 18:00:00,45.6,189.25,43.5,648.5,0.7492,90.0,91.5,31.5,132.6
2016-09-27 19:00:00,47.5,182.25,38.0,625.0,0.7492,93.0,72.0,32.3,115.5
2016-09-27 20:00:00,43.4,166.5,33.5,634.0,0.7492,71.5,67.25,32.4,107.8
2016-09-27 21:00:00,36.6,155.25,32.5,614.0,0.7492,70.5,64.75,32.4,98.3
2016-09-27 22:00:00,32.9,153.0,29.5,550.5,0.7492,64.75,59.75,32.3,88.4
2016-09-27 23:00:00,24.3,143.25,29.0,531.5,0.7492,55.0,42.75,32.1,78.8
2016-09-28 00:00:00,18.7,141.25,28.0,550.5,0.7492,53.5833,42.1667,32.7,76.2
2016-09-28 01:00:00,15.2,141.0,28.8333,523.5,0.7492,50.5,42.5,33.0,66.7
2016-09-28 02:00:00,14.2,135.0,28.0,494.0,0.7492,47.75,41.75,32.9,58.8
2016-09-28 03:00:00,13.3,135.5,27.5,488.0,0.7492,47.25,42.5,32.8,56.9
2016-09-28 04:00:00,13.2,135.5,28.5,480.5,0.7492,44.75,42.0,32.7,56.9
2016-09-28 05:00:00,14.8,131.25,28.5,481.5,0.7492,47.25,42.25,32.8,63.8
2016-09-28 06:00:00,19.4,139.75,29.0,501.0,0.7492,63.25,42.75,33.0,86.9
2016-09-28 07:00:00,35.0,142.75,30.0,534.5,0.7492,81.0,44.5,34.3,95.8
2016-09-28 08:00:00,35.8,146.5,29.0,585.0,0.7492,77.25,45.5,34.3,103.7
2016-09-28 09:00:00,30.4,149.25,34.0,656.0,0.7492,82.0,58.5,33.8,95.3
2016-09-28 10:00:00,31.0,165.75,38.0,702.0,0.7492,98.5,71.5,32.9,88.4
2016-09-28 11:00:00,35.8,178.0,42.5,717.5,0.7492,100.25,80.25,32.8,94.2
2016-09-28 12:00:00,33.1,185.25,48.5,720.5,0.7492,97.0,83.75,33.0,93.2
2016-09-28 13:00:00,29.7,191.5,49.0,743.0,0.7492,103.25,85.5,32.8,89.8
2016-09-28 14:00:00,24.4,186.0,49.5,780.5,0.7492,99.5,90.75,31.6,90.3
2016-09-28 15:00:00,23.6,195.75,50.5,780.5,0.7492,101.0,103.75,31.7,103.7
2016-09-28 16:00:00,25.9,197.75,49.0,738.5,0.7492,103.5,108.5,31.5,114.3
2016-09-28 17:00:00,32.9,190.25,45.5,712.5,0.7492,90.25,106.5,32.2,131.8
2016-09-28 18:00:00,48.7,185.25,41.5,692.5,0.7492,87.75,89.0,32.2,134.2
2016-09-28 19:00:00,56.8,181.25,38.0,673.5,0.7492,70.5,69.0,32.9,110.6
2016-09-28 20:00:00,45.6,162.5,35.0,650.0,0.7492,65.0,67.0,31.9,103.0
2016-09-28 21:00:00,40.7,154.25,31.0,639.0,0.7492,59.0,66.0,32.1,89.8
2016-09-28 22:00:00,32.7,149.75,27.5,596.5,0.7492,54.0,63.75,32.0,88.4
2016-09-28 23:00:00,25.2,142.0,26.5,554.5,0.7492,51.75,43.0,32.1,85.4
2016-09-29 00:00:00,19.3,136.3333,27.8333,541.5,0.7492,49.8333,43.1667,33.3,75.3
2016-09-29 01:00:00,15.8,140.75,27.6667,584.0,0.7492,50.3333,41.9167,32.0,69.8
2016-09-29 02:00:00,14.7,140.25,28.0,582.5,0.7492,44.25,42.5,32.1,70.8
2016-09-29 03:00:00,14.2,140.25,28.0,605.0,0.7492,44.25,43.0,32.0,63.3
2016-09-29 04:00:00,14.5,139.0,29.5,587.0,0.7492,45.25,42.75,31.9,57.9
2016-09-29 05:00:00,16.7,142.0,30.0,599.5,0.7492,44.5,43.0,31.9,59.9
2016-09-29 06:00:00,19.9,144.75,31.0,603.5,0.7492,59.0,43.5,31.9,87.4
2016-09-29 07:00:00,30.8,154.5,31.0,635.0,0.7492,70.25,44.5,31.9,102.2
2016-09-29 08:00:00,36.3,155.75,32.5,706.5,0.7492,75.25,45.75,32.1,110.3
2016-09-29 09:00:00,36.7,164.0,35.0,738.5,0.7492,78.5,60.25,33.5,102.1
2016-09-29 10:00:00,33.7,179.25,42.0,718.0,0.7492,90.0,80.75,34.2,95.8
2016-09-29 11:00:00,42.2,181.75,50.5,751.0,0.7492,99.5,90.5,33.5,99.7
2016-09-29 12:00:00,35.6,184.75,47.5,735.0,0.7492,104.0,100.75,32.3,99.8
2016-09-29 13:00:00,28.6,184.5,49.5,742.0,0.7492,103.0,105.25,32.4,96.5
2016-09-29 14:00:00,23.9,182.75,54.5,744.0,0.7492,99.0,100.75,32.8,104.4
2016-09-29 15:00:00,24.9,182.25,52.5,709.0,0.7492,94.5,111.5,33.2,120.8
2016-09-29 16:00:00,28.0,183.0,52.0,666.5,0.7492,95.5,111.5,33.7,123.6
2016-09-29 17:00:00,36.0,185.75,50.5,635.5,0.7492,95.5,110.25,33.6,132.3
2016-09-29 18:00:00,53.4,171.5,44.0,611.0,0.7492,81.5,89.75,33.5,140.0
2016-09-29 19:00:00,55.2,163.0,40.0,594.0,0.7492,77.0,72.25,34.1,114.6
2016-09-29 20:00:00,41.6,156.0,32.0,596.5,0.7492,66.5,67.5,34.4,112.0
2016-09-29 21:00:00,34.3,143.5,29.5,570.5,0.7492,58.5,63.5,34.4,96.6
2016-09-29 22:00:00,31.4,139.0,29.5,519.0,0.7492,55.5,62.0,34.5,88.1
2016-09-29 23:00:00,25.3,135.5,28.5,492.0,0.7492,49.5,44.0,34.5,82.2
2016-09-30 00:00:00,13.1,65.5833,27.3333,332.5,0.7492,23.5,44.5686,22.8667,48.6667
2016-09-30 01:00:00,16.2,130.5833,28.1667,481.0,0.7492,47.0,43.75,34.6,70.9
2016-09-30 02:00:00,14.5,128.0,28.0,469.5,0.7492,43.5,42.75,34.6,68.6
2016-09-30 03:00:00,14.1,129.5,27.5,475.5,0.7492,43.5,42.75,34.6,65.4
2016-09-30 04:00:00,14.6,129.25,29.5,474.5,0.7492,48.5,43.5,34.4,59.9
2016-09-30 05:00:00,15.5,128.75,29.5,465.0,0.7492,47.0,42.75,34.3,60.6
2016-09-30 06:00:00,18.0,135.5,30.5,484.5,0.7492,62.0,44.0,34.4,86.6
2016-09-30 07:00:00,30.4,138.0,30.5,523.5,0.7492,73.5,45.75,36.0,103.0
2016-09-30 08:00:00,36.3,145.0,32.0,582.0,0.7492,73.5,45.5,37.4,101.4
2016-09-30 09:00:00,32.6,148.25,34.0,635.5,0.7492,78.5,57.75,37.7,93.9
2016-09-30 10:00:00,33.8,172.25,40.0,678.0,0.7492,89.0,68.0,36.2,95.2
2016-09-30 11:00:00,39.0,174.0,40.0,688.5,0.7492,90.5,89.75,34.7,94.9
2016-09-30 12:00:00,33.3,178.25,42.5,704.0,0.7492,95.5,99.75,34.6,97.9
2016-09-30 13:00:00,29.6,176.0,45.5,739.0,0.7492,100.0,102.0,33.1,97.2
2016-09-30 14:00:00,27.8,181.0,49.5,727.0,0.7492,96.0,100.0,33.5,102.3
2016-09-30 15:00:00,25.7,180.5,44.0,729.5,0.7492,92.5,103.0,35.2,109.6
