timestamp,Fox_lodging_Stephen,Fox_education_Virginia,Fox_lodging_Stephan,Fox_office_Israel,Fox_education_Lilly,Fox_education_Kris,Fox_lodging_Warren,Fox_office_Clayton,Fox_office_Demetrius,Hog_education_Hallie,Hog_education_Wayne,Hog_office_Mari,Hog_lodging_Shanti,Hog_education_Jordan,Hog_office_Lavon,Hog_office_Almeda,Hog_lodging_Shonda,Hog_lodging_Mauricio
2016-11-20 23:00:00,109.13,2.83,35.65,98.95,159.27,30.44,39.32,73.78,118.93,60.234,133.596,27.884,324.85,92.938,0.177,38.958,111.0,180.0
2016-11-21 00:00:00,107.1,3.11,32.95,97.2,164.26,29.76,36.9,39.58,91.67,58.348,127.219,27.218000000000004,306.87,70.932,0.017,45.51600000000001,115.0,175.0
2016-11-21 01:00:00,93.19,2.42,35.83,105.28,159.87,30.19,34.46,37.08,96.19,58.18,128.891,27.757,277.85,61.864,0.035,46.788,107.0,166.0
2016-11-21 02:00:00,78.94,3.0,33.02,100.63,159.33,29.26,33.93,37.89,92.24,58.918,126.746,26.603,257.85,60.752,0.017,45.858,85.0,155.0
2016-11-21 03:00:00,75.59,2.92,32.57,93.49,160.16,29.99,31.22,37.8,122.31,58.831,128.167,26.707,244.86,54.062,0.017,45.62600000000001,76.0,150.0
2016-11-21 04:00:00,75.88,5.28,28.76,102.44,160.15,30.15,29.37,36.97,138.52,59.17,128.856,26.719,235.88,50.683,0.018,45.949,75.0,146.0
2016-11-21 05:00:00,74.79,4.98,28.38,105.47,173.0,32.27,28.41,75.88,171.91,57.938,127.806,28.539,235.85,50.411,3.535,45.092,72.0,135.0
2016-11-21 06:00:00,78.96,4.74,28.99,102.13,187.94,66.16,28.24,84.13,171.58,58.999,134.031,34.789,237.91,55.175,0.017,63.12,72.0,141.0
2016-11-21 07:00:00,78.24,5.02,30.9,109.66,201.01,94.69,27.68,74.51,126.21,61.01300000000001,162.471,40.876,255.93,81.26,0.017,63.256,82.0,161.0
2016-11-21 08:00:00,76.54,6.79,27.8,124.8,240.8,124.25,25.12,86.77,151.48,63.088,172.185,48.584,292.06,108.884,35.91900000000001,71.958,87.0,173.0
2016-11-21 09:00:00,80.39,9.14,30.11,152.39,255.55,116.3,25.244,103.91,125.69,67.66,184.793,55.17100000000001,300.34,111.613,139.119,68.60300000000001,104.0,183.0
2016-11-21 10:00:00,88.79,11.25,33.15,165.28,272.78,130.68,25.368,116.03,155.44,74.17,202.849,62.666,312.63,122.6,132.534,68.74,105.0,188.0
2016-11-21 11:00:00,95.02,12.65,31.88,161.98,279.2,140.97,25.492,118.82,129.0,76.348,206.415,64.143,321.78,128.93200000000002,134.404,69.018,109.0,189.0
2016-11-21 12:00:00,96.65,12.21,33.22,173.01,284.95,122.13,25.616,128.36,130.58,74.91,222.241,65.708,341.6,134.595,189.509,67.4,133.0,206.0
2016-11-21 13:00:00,93.33,11.36,33.4,161.41,276.62,117.66,25.74,122.22,158.78,75.407,217.012,65.878,344.96,150.814,185.875,65.666,135.0,204.0
2016-11-21 14:00:00,95.1,10.78,31.35,161.6,281.2,139.61,41.28,129.1,138.94,73.419,212.547,64.05,344.91,147.856,181.978,72.22399999999998,135.0,202.0
2016-11-21 15:00:00,103.08,10.85,34.47,167.01,284.4,125.0,42.6,127.72,129.25,73.11,217.223,61.334,329.19,147.775,163.576,73.077,129.0,197.0
2016-11-21 16:00:00,103.66,10.27,30.82,166.26,280.8,113.07,47.16,119.64,131.01,70.732,205.907,54.652,327.06,138.446,142.416,65.916,144.0,197.0
2016-11-21 17:00:00,115.51,9.63,29.76,157.63,268.41,109.33,42.15,120.78,127.92,68.685,207.605,53.714,338.6,133.009,143.393,66.545,144.0,203.0
2016-11-21 18:00:00,114.81,9.59,31.54,143.72,255.12,99.77,38.03,113.37,140.51,64.335,198.841,49.682,357.11,130.274,139.431,74.476,142.0,207.0
2016-11-21 19:00:00,113.61,9.35,35.05,139.87,218.04,103.66,48.06,107.18,176.07,60.934,168.75799999999995,41.723,348.79,124.441,150.231,57.03100000000001,121.0,203.0
2016-11-21 20:00:00,121.57,9.98,31.44,135.49,208.78,100.63,46.32,108.61,116.74,61.643,161.999,48.2,354.5,131.882,187.649,55.95399999999999,125.0,201.0
2016-11-21 21:00:00,125.7,8.13,36.02,132.33,211.9,91.52,49.65,94.69,136.3,61.151,154.726,47.364,335.41,125.516,174.67,56.191,128.0,190.0
2016-11-21 22:00:00,116.9,5.55,40.46,96.7,189.41,60.63,53.67,94.26,113.37,60.213,149.369,47.38,337.37,130.547,150.575,55.182,122.0,183.0
2016-11-21 23:00:00,110.88,3.31,33.56,97.65,161.19,40.82,45.93,79.44,146.46,59.885,145.248,39.416,312.4,126.28,150.565,57.42,108.0,180.0
2016-11-22 00:00:00,109.91,3.05,30.82,88.59,156.08,34.18,47.29,43.27,119.4,59.713,142.079,40.364,306.38,85.751,149.34,57.78,110.0,176.0
2016-11-22 01:00:00,100.73,2.86,29.25,95.69,157.57,37.89,36.94,45.2,154.87,59.247,133.95,41.377,278.38,65.46300000000001,146.217,59.035,106.0,171.0
2016-11-22 02:00:00,88.91,2.91,33.04,95.47,153.54,38.01,39.22,41.49,131.78,58.708,129.936,41.309,253.41,60.09,141.594,57.808,99.0,163.0
2016-11-22 03:00:00,86.62,2.11,29.32,112.58,149.82,32.22,36.34,41.2,137.24,59.139,130.959,39.651,243.37,53.316,138.453,57.934,84.0,151.0
2016-11-22 04:00:00,82.96,20.28,28.8,118.99,148.52,31.69,31.19,36.89,142.92,58.667,127.879,38.907,235.34,50.628,135.304,58.038,76.0,148.0
2016-11-22 05:00:00,82.38,25.01,26.99,124.95,158.19,19.66,29.8,50.45,184.18,58.672,128.435,40.071,235.44,47.978,131.233,57.674,75.0,136.0
2016-11-22 06:00:00,81.11,20.83,26.95,123.12,174.19,6.93,30.0,63.57,211.71,58.13,133.928,45.37,238.38,53.66,133.753,76.206,75.0,142.0
2016-11-22 07:00:00,83.83,23.22,27.48,141.44,178.1,82.43,34.89,63.46,171.47,58.355,159.442,48.394,262.65,79.616,105.5,85.044,81.0,159.0
2016-11-22 08:00:00,83.98,23.33,32.03,141.73,218.84,107.08,33.74,79.45,162.27,59.75,177.338,53.449,299.06,108.204,105.129,90.146,93.0,173.0
2016-11-22 09:00:00,92.66,22.88,29.5,156.87,270.72,121.14,33.62,86.73,149.61,63.928,213.45,58.95399999999999,294.63,113.682,5.516,86.089,112.0,185.0
2016-11-22 10:00:00,89.74,18.39,29.63,164.9,277.6,114.06,35.75,90.67,169.14,68.154,235.257,65.025,313.94,128.11,1.827,78.03399999999998,137.0,186.0
2016-11-22 11:00:00,113.3,15.72,32.37,163.87,288.99,117.36,34.18,103.13,137.63,71.249,248.618,68.145,333.56,136.374,0.052,73.992,144.0,197.0
2016-11-22 12:00:00,100.8,10.98,30.63,161.02,293.84,104.81,38.83,102.28,141.89,72.59100000000002,245.145,65.816,329.94,139.643,7.499,73.707,144.0,202.0
2016-11-22 13:00:00,100.55,12.09,32.6,161.6,295.57,106.08,42.76,104.89,138.42,73.029,267.033,64.043,344.15,129.13299999999998,9.583,72.972,157.0,209.0
2016-11-22 14:00:00,105.34,12.13,33.89,160.6,289.15,109.7,48.44,106.28,137.1,71.908,237.87,64.862,345.25,130.876,9.485,70.413,157.0,207.0
2016-11-22 15:00:00,99.42,11.28,30.52,154.94,277.9,109.9,41.44,107.67,143.33,71.39,227.232,61.165,327.51,146.996,9.543,67.694,142.0,201.0
2016-11-22 16:00:00,102.98,11.67,37.66,159.44,283.04,128.9,43.36,107.13,148.77,70.293,208.157,53.725,334.55,154.05,9.531,66.688,152.0,209.0
2016-11-22 17:00:00,106.22,11.4,34.57,147.12,283.46,146.75,46.13,106.22,137.06,67.221,201.54,50.709,348.54,145.736,12.002,67.888,142.0,208.0
2016-11-22 18:00:00,113.58,10.31,33.44,144.31,269.27,119.91,40.52,104.46,145.63,64.735,193.227,42.594,359.34,141.715,9.541,69.87100000000001,145.0,205.0
2016-11-22 19:00:00,110.13,9.52,36.51,142.44,224.72,103.52,39.48,97.23,150.4,63.633,176.97799999999995,36.891,346.63,114.004,9.535,51.438,138.0,200.0
2016-11-22 20:00:00,107.26,7.21,35.52,134.22,211.58,99.37,43.22,95.2,119.85,61.559,162.532,35.703,341.97,112.38,9.472,50.957,139.0,198.0
2016-11-22 21:00:00,111.13,5.69,39.71,131.54,202.84,87.1,37.28,93.74,132.49,60.646,157.166,34.598,322.03,109.147,9.468,49.925,132.0,191.0
2016-11-22 22:00:00,104.42,8.24,34.05,109.76,194.53,61.01,40.53,92.7,120.98,59.81800000000001,149.841,33.899,310.9,106.672,9.474,50.596,136.0,179.0
2016-11-22 23:00:00,106.0,5.83,36.46,87.41,160.46,41.04,43.56,72.47,121.59,58.969,144.372,27.233,293.81,100.617,9.48,53.152,117.0,175.0
2016-11-23 00:00:00,105.79,4.73,36.78,98.77,158.5,33.43,41.56,36.5,125.06,58.422,139.565,26.73,289.91,74.558,9.456,52.368,129.0,169.0
2016-11-23 01:00:00,102.29,4.17,30.98,97.53,158.42,41.7,36.41,38.27,131.44,58.589,135.69299999999998,26.767,270.85,63.504,9.44,52.301,124.0,166.0
2016-11-23 02:00:00,101.15,4.17,29.03,104.93,153.44,36.24,35.22,41.5,132.38,58.537,128.877,26.965,263.78,63.585,10.546,52.03,102.0,161.0
2016-11-23 03:00:00,102.22,3.12,28.94,115.57,150.63,31.76,34.68,32.11,167.32,59.386,127.926,26.649,254.93,57.652,10.734000000000002,51.889,99.0,152.0
2016-11-23 04:00:00,90.79,21.56,28.89,120.27,148.84,31.29,34.1,31.21,143.95,58.678,128.235,26.654,243.88,53.596,9.436,51.732,93.0,149.0
2016-11-23 05:00:00,86.96,28.92,27.55,119.65,158.91,34.58,34.2,50.23,214.24,58.715,128.965,28.006,243.81,53.151,9.398,52.383,89.0,138.0
2016-11-23 06:00:00,84.07,20.26,27.57,117.98,175.08,59.68,33.98,67.35,197.19,58.742,132.947,34.407,243.82,58.335,9.396,70.727,88.0,141.0
2016-11-23 07:00:00,82.54,23.99,25.23,128.42,176.44,95.9,33.92,63.75,187.95,59.608,157.07299999999995,40.465,274.33,82.412,9.419,73.819,94.0,161.0
2016-11-23 08:00:00,76.77,25.47,27.02,129.09,187.31,119.15,32.71,77.43,185.92,58.608,161.64,52.235,287.85,111.645,10.241,72.64399999999998,102.0,168.0
2016-11-23 09:00:00,86.95,21.47,31.89,154.0,207.62,117.65,42.32,83.98,149.51,62.18899999999999,170.592,50.104,297.41,111.919,11.868,68.63,123.0,176.0
2016-11-23 10:00:00,82.45,18.68,34.46,151.94,247.95,122.85,51.37,88.39,146.28,67.23100000000001,184.575,52.125,311.68,122.663,9.397,69.248,142.0,180.0
2016-11-23 11:00:00,88.66,16.61,33.42,150.64,264.8,108.09,39.11,97.96,155.67,70.51899999999998,191.042,54.24,334.63,128.707,9.663,67.385,135.0,190.0
2016-11-23 12:00:00,103.33,9.71,35.7,145.65,256.35,102.66,33.29,99.51,130.75,70.922,192.915,52.848,331.75,131.894,11.613,67.618,135.0,191.0
2016-11-23 13:00:00,92.95,9.93,31.29,142.99,257.71,105.4,38.14,101.41,130.37,71.12899999999998,194.156,53.135,341.96,127.015,9.396,65.633,137.0,190.0
2016-11-23 14:00:00,96.24,10.64,34.31,138.44,261.22,107.25,38.1,101.54,128.85,70.46,191.496,52.322,329.17,126.066,9.4,65.732,131.0,185.0
2016-11-23 15:00:00,99.99,10.82,42.23,133.3,260.71,153.2,39.23,99.49,122.71,69.497,192.48,49.235,315.34,129.321,9.418,66.308,120.0,175.0
2016-11-23 16:00:00,95.42,11.79,33.25,130.9,260.18,147.85,42.76,131.03,141.81,66.933,192.776,45.927,297.22,126.537,9.428,67.134,116.0,153.0
2016-11-23 17:00:00,94.87,10.6,31.23,132.42,234.95,100.14,38.55,111.13,121.71,63.286,185.834,42.864,275.27,125.544,9.412,67.221,98.0,150.0
2016-11-23 18:00:00,98.36,9.88,30.1,129.86,207.23,79.8,39.93,111.28,143.99,62.99800000000001,177.605,35.406,265.91,127.651,9.418,72.73899999999998,103.0,147.0
2016-11-23 19:00:00,86.39,11.04,28.21,127.12,190.81,74.12,36.91,94.86,150.19,63.143,152.584,34.133,256.98,116.11,9.435,53.594,103.0,145.0
2016-11-23 20:00:00,81.66,6.07,27.76,122.48,181.6,70.95,33.2,84.29,131.0,61.218,144.61700000000005,34.897,249.18,109.37,9.44,49.788,110.0,143.0
2016-11-23 21:00:00,87.1,6.31,27.43,119.54,180.39,77.89,38.28,88.69,127.42,60.676,137.3,33.874,243.13,100.309,11.81,40.771,97.0,143.0
2016-11-23 22:00:00,85.95,8.07,27.33,102.75,170.45,53.59,31.74,75.12,124.41,59.003,133.767,33.412,241.93,94.219,9.415,39.87300000000001,103.0,141.0
2016-11-23 23:00:00,86.21,3.96,27.34,87.52,162.4,35.35,31.43,68.86,149.33,58.863,135.67700000000002,27.0,238.97,93.27,9.368,39.834,92.0,142.0
2016-11-24 00:00:00,94.92,3.1,26.64,93.65,153.41,34.4,31.72,41.84,132.25,59.504,129.675,26.143,234.9,68.17699999999999,9.362,39.223,99.0,139.0
2016-11-24 01:00:00,80.32,2.15,25.77,96.17,154.03,35.6,31.45,41.04,148.65,59.01300000000001,128.19799999999998,26.243,233.97,56.633,9.379,39.806,95.0,139.0
2016-11-24 02:00:00,80.18,2.69,25.58,94.39,153.38,34.56,31.31,37.67,132.58,58.788,121.221,26.037,228.01,57.2,9.365,39.587,88.0,138.0
2016-11-24 03:00:00,85.34,2.67,25.45,97.35,153.72,33.77,32.12,34.6,126.86,58.37600000000001,119.209,25.105,226.93,51.435,9.38,39.522,87.0,140.0
2016-11-24 04:00:00,80.34,22.64,25.46,98.7,153.54,34.31,32.87,32.62,134.79,58.789,120.881,24.681,228.97,46.398,9.376,39.949,86.0,137.0
2016-11-24 05:00:00,78.97,31.89,25.49,99.38,158.28,34.49,33.22,49.18,212.98,59.005,119.915,24.914,228.91,46.64,9.373,39.642,86.0,128.0
2016-11-24 06:00:00,78.19,19.62,25.9,100.32,167.44,60.98,32.4,62.51,187.54,58.972,124.958,25.036,226.9,48.589,10.923,40.777,86.0,133.0
2016-11-24 07:00:00,77.9,22.84,24.56,97.37,169.3,86.88,31.95,58.4,172.46,58.622,148.281,27.039,227.91,75.418,10.300999999999998,39.867,87.0,135.0
2016-11-24 08:00:00,75.85,26.64,23.8,95.53,163.47,86.5,29.5,52.17,144.9,58.50100000000001,149.78799999999995,28.297,226.0,97.188,9.337,38.442,86.0,134.0
2016-11-24 09:00:00,78.25,21.43,24.61,90.69,172.15,98.18,29.09,54.47,127.72,57.955,148.014,28.017,226.87,93.577,9.345,33.623000000000005,88.0,134.0
2016-11-24 10:00:00,75.9,16.69,26.39,90.4,175.55,103.53,28.79,56.23,117.74,60.562,150.889,26.528,225.29,94.253,9.346,34.491,89.0,130.0
2016-11-24 11:00:00,77.87,14.36,25.63,89.37,174.82,106.54,34.11,55.14,107.82,59.284,148.56799999999996,26.726,228.03,94.689,9.359,33.995,101.0,130.0
2016-11-24 12:00:00,81.28,12.16,27.93,89.76,174.32,114.85,28.43,60.58,102.53,59.323,150.933,25.776,228.0,93.825,9.364,33.805,95.0,131.0
2016-11-24 13:00:00,74.53,5.16,26.47,90.42,181.79,113.71,28.09,61.55,63.45,58.749,151.256,25.66,234.99,94.765,9.356,33.657,95.0,130.0
2016-11-24 14:00:00,73.9,7.18,24.83,88.19,173.49,108.71,29.61,62.92,63.11,59.408,150.795,25.582,242.13,92.728,9.353,34.477,91.0,132.0
2016-11-24 15:00:00,76.41,8.44,27.34,81.04,173.28,106.34,29.11,68.07,62.2,59.729,151.775,25.308000000000003,237.03,94.213,9.106,33.981,94.0,135.0
2016-11-24 16:00:00,73.98,7.05,26.5,87.71,173.38,91.89,27.77,67.74,61.67,59.843,148.61700000000005,25.845,241.04,91.349,11.953,34.24,90.0,132.0
2016-11-24 17:00:00,88.27,6.04,27.31,84.67,175.11,86.23,31.77,70.7,77.53,59.145,152.995,25.236,235.97,94.074,9.356,36.089,87.0,136.0
2016-11-24 18:00:00,81.31,4.81,28.33,95.28,175.29,82.15,29.93,75.88,94.96,61.286,150.685,29.397,236.93,94.471,9.371,39.488,88.0,134.0
2016-11-24 19:00:00,77.23,4.33,29.22,88.55,168.74,78.61,30.08,75.42,100.15,59.994,130.5,33.495,234.0,94.235,9.39,39.576,97.0,137.0
2016-11-24 20:00:00,79.23,5.92,26.95,96.29,166.13,75.41,29.96,74.68,101.19,58.99,126.707,33.403,231.0,94.784,9.386,40.057,88.0,135.0
2016-11-24 21:00:00,82.99,5.68,32.18,92.06,166.68,89.11,29.54,74.22,105.08,59.705,118.084,26.222,233.97,93.81,9.387,40.044,88.0,138.0
2016-11-24 22:00:00,80.33,8.03,26.93,94.53,164.1,56.5,29.67,74.09,135.09,57.892,119.518,24.984,232.94,94.143,9.412,40.333,86.0,137.0
2016-11-24 23:00:00,83.41,4.99,27.04,98.38,163.01,35.79,30.2,66.76,115.5,58.191,117.158,25.065,230.97,94.089,9.394,39.654,87.0,138.0
2016-11-25 00:00:00,81.71,2.32,26.38,96.12,163.32,34.05,30.05,36.4,152.18,58.207,119.069,24.852,227.93,67.71600000000001,9.398,39.932,88.0,135.0
2016-11-25 01:00:00,82.18,2.75,25.58,94.38,163.95,34.67,31.3,34.9,147.72,58.438,119.146,24.838,223.97,57.96,9.406,40.169,86.0,136.0
2016-11-25 02:00:00,82.25,2.72,25.61,93.65,163.62,33.79,31.66,34.4,116.3,58.68600000000001,117.425,25.029,222.94,58.529,11.976,40.266,85.0,138.0
2016-11-25 03:00:00,75.98,2.05,25.55,94.73,164.03,33.96,30.85,34.53,148.09,58.628,118.335,25.128,221.97,51.709,9.403,39.896,85.0,137.0
2016-11-25 04:00:00,79.63,22.91,26.6,93.9,162.92,33.91,30.04,29.62,126.06,58.049,119.48,25.384,221.0,47.355,9.404,39.667,85.0,136.0
2016-11-25 05:00:00,76.55,34.78,26.06,101.42,166.55,33.68,30.24,48.25,172.54,58.224,118.232,25.34800000000001,225.97,48.023,9.394,40.202,84.0,126.0
2016-11-25 06:00:00,75.47,19.89,25.38,101.92,165.9,63.3,30.42,66.48,211.08,58.448,124.084,25.303,224.93,51.74800000000001,9.387,39.773,84.0,132.0
2016-11-25 07:00:00,78.31,22.14,24.04,103.19,165.78,87.01,30.68,57.95,168.36,58.50100000000001,147.994,27.094,227.94,74.709,9.402,39.614,86.0,134.0
2016-11-25 08:00:00,79.93,26.24,24.13,94.54,169.12,87.18,27.72,54.36,169.47,58.176,149.02200000000005,28.311,229.97,96.037,9.407,38.982,86.0,135.0
2016-11-25 09:00:00,71.72,20.62,24.89,91.47,177.05,87.86,27.65,57.15,124.56,57.32,147.22799999999995,26.813,224.94,94.528,9.401,33.625,86.0,135.0
2016-11-25 10:00:00,72.2,15.47,24.68,92.08,175.94,91.04,26.25,55.1,135.11,59.95,147.855,26.50800000000001,224.94,95.116,9.394,34.382,86.0,133.0
2016-11-25 11:00:00,73.1,13.28,24.52,91.91,175.98,88.16,26.65,56.52,102.56,59.949,148.076,26.188,223.96,95.841,9.384,33.558,87.0,131.0
2016-11-25 12:00:00,74.05,9.43,24.47,91.69,175.79,77.61,26.63,61.46,96.78,61.852,151.119,25.885,224.0,94.86,11.425999999999998,34.022,88.0,131.0
2016-11-25 13:00:00,73.69,6.1,24.83,89.04,162.87,74.82,27.31,62.3,98.71,61.826,156.13299999999995,27.115,226.94,94.514,8.799,33.597,88.0,128.0
2016-11-25 14:00:00,78.6,7.96,24.79,83.45,163.36,79.08,27.94,68.5,93.44,61.137,172.7,26.957,227.97,96.245,9.508,33.491,89.0,130.0
2016-11-25 15:00:00,79.48,8.19,24.59,86.31,165.39,82.55,32.21,68.46,116.69,60.18,168.732,26.773000000000003,226.97,95.6,9.387,33.893,89.0,130.0
2016-11-25 16:00:00,82.78,6.72,25.29,86.6,162.54,87.83,30.81,69.85,91.76,60.257,164.30700000000004,26.445,232.97,95.004,9.413,33.963,91.0,130.0
2016-11-25 17:00:00,84.54,6.02,28.34,86.92,160.77,90.27,29.25,71.97,107.36,58.655,168.40099999999995,25.528,227.93,95.3,9.397,35.87,88.0,133.0
2016-11-25 18:00:00,93.51,4.89,28.89,86.61,165.98,88.05,29.74,76.45,132.79,59.75899999999999,160.721,30.564,234.94,98.432,9.399,39.545,87.0,137.0
2016-11-25 19:00:00,82.87,5.05,30.27,88.26,170.81,86.91,29.36,76.34,135.31,59.063,138.642,34.655,234.91,90.202,9.4,39.637,93.0,136.0
2016-11-25 20:00:00,83.05,4.92,27.55,87.8,167.83,84.06,29.69,75.45,102.5,59.383,136.203,34.685,233.91,86.06,9.447,39.816,93.0,139.0
2016-11-25 21:00:00,87.41,5.17,28.55,85.45,165.7,81.78,35.44,75.36,120.73,58.414,130.941,27.165,235.9,87.162,9.4,40.469,88.0,140.0
2016-11-25 22:00:00,92.48,6.41,27.61,88.1,163.8,51.03,32.6,75.09,98.45,58.297,128.377,25.945,238.91,87.09899999999998,11.968,40.503,88.0,140.0
2016-11-25 23:00:00,85.12,3.66,27.22,79.51,162.72,35.41,29.66,66.86,136.18,58.678,130.901,26.001,227.91,87.155,9.379,39.9,89.0,136.0
2016-11-26 00:00:00,86.77,2.9,27.3,84.96,162.54,34.49,29.95,36.36,124.45,58.77,128.32,25.791,227.9,65.78399999999999,9.397,39.924,88.0,138.0
2016-11-26 01:00:00,85.16,2.92,27.36,78.32,163.84,35.2,29.92,35.62,119.48,58.487,124.918,24.949,225.91,57.024,9.408,40.039,86.0,138.0
2016-11-26 02:00:00,81.01,2.18,28.05,86.56,165.04,34.33,29.16,34.36,128.87,58.29,117.849,25.512,224.9,57.534,9.392,39.607,88.0,140.0
2016-11-26 03:00:00,81.13,2.86,27.66,79.95,163.26,33.9,28.26,34.46,131.23,58.81399999999999,118.742,25.14,224.94,50.59,9.395,40.059,86.0,136.0
2016-11-26 04:00:00,82.51,2.63,28.01,91.12,161.64,35.09,28.33,34.54,98.07,58.298,118.363,25.13,220.88,47.942,9.386,40.37300000000001,86.0,137.0
2016-11-26 05:00:00,79.0,2.28,27.97,89.21,171.97,34.13,27.46,52.69,168.37,58.117,120.864,24.972,225.93,45.442,9.391,39.574,87.0,127.0
2016-11-26 06:00:00,79.51,2.94,27.82,92.31,183.31,55.14,27.67,69.68,147.09,58.385,119.182,25.073,227.88,51.548,9.389,40.144,86.0,133.0
2016-11-26 07:00:00,79.85,2.73,26.88,89.08,180.62,66.17,27.24,68.88,136.36,59.117,122.308,24.763,227.84,67.758,9.395,39.901,89.0,132.0
2016-11-26 08:00:00,76.19,2.02,25.67,91.12,175.86,61.39,24.53,62.78,158.52,58.304,121.392,30.394,231.81,96.352,11.944,38.135,87.0,134.0
2016-11-26 09:00:00,75.67,2.77,25.87,92.06,175.2,70.66,24.67,61.08,113.92,57.598,117.841,35.231,226.85,95.248,9.385,34.546,88.0,136.0
2016-11-26 10:00:00,79.58,2.56,25.72,85.42,174.11,82.69,24.98,60.92,100.52,58.526,117.684,34.367,227.88,93.261,9.382,34.849000000000004,89.0,132.0
2016-11-26 11:00:00,77.75,2.06,26.35,87.39,172.98,76.7,25.35,73.66,108.72,60.589,120.058,33.593,229.94,93.324,9.371,34.092,91.0,130.0
2016-11-26 12:00:00,78.53,2.83,28.01,79.83,171.39,69.49,25.91,76.31,119.81,60.992,133.158,33.105,225.11,94.56,9.346,33.427,89.0,146.0
2016-11-26 13:00:00,84.32,2.67,30.52,84.13,171.58,72.63,26.06,79.55,101.14,61.386,146.349,32.281,227.13,93.741,9.049,33.941,89.0,139.0
2016-11-26 14:00:00,96.75,2.12,27.08,85.53,169.67,74.62,25.52,80.17,108.33,59.096,139.55,32.337,227.13,93.067,8.524,33.805,89.0,145.0
2016-11-26 15:00:00,85.07,2.74,26.66,79.19,169.85,76.24,25.12,80.27,109.73,58.875,144.845,32.459,223.34,93.636,8.521,34.062,100.0,144.0
2016-11-26 16:00:00,87.41,2.72,26.06,89.65,171.16,72.84,28.68,82.59,113.98,58.958,134.457,29.91800000000001,222.53,94.392,8.517000000000001,33.746,95.0,142.0
2016-11-26 17:00:00,91.26,3.07,27.91,89.84,173.41,76.41,30.81,88.55,157.94,59.303,134.82,31.262,228.56,97.932,8.529,34.929,91.0,144.0
2016-11-26 18:00:00,94.36,2.57,34.02,88.35,174.1,76.93,33.96,87.82,151.94,59.359,136.548,35.395,233.38,101.251,11.083,39.3,92.0,149.0
2016-11-26 19:00:00,92.45,2.93,32.12,94.23,173.66,75.5,34.11,80.16,108.84,58.922,133.215,25.958,233.19,90.029,8.767999999999999,39.906,92.0,150.0
2016-11-26 20:00:00,91.83,3.12,29.97,93.45,174.25,76.07,30.48,76.67,96.22,59.01,130.292,24.647,230.12,88.36399999999998,9.566,40.803,90.0,149.0
2016-11-26 21:00:00,93.04,3.13,30.71,94.18,172.63,74.55,29.1,76.2,107.53,58.643,129.075,24.965,240.0,85.59,9.415,39.983,98.0,146.0
2016-11-26 22:00:00,93.49,2.49,30.57,90.18,164.75,48.92,29.08,76.25,105.89,58.854,120.042,24.076,237.0,84.78,9.371,39.993,92.0,148.0
2016-11-26 23:00:00,88.12,3.11,30.68,90.78,161.27,34.51,29.0,67.46,92.15,58.185,120.147,23.683000000000003,233.85,84.49600000000002,9.368,40.158,93.0,148.0
2016-11-27 00:00:00,88.27,3.03,31.14,89.03,162.11,34.73,30.24,36.97,94.96,58.602,116.737,23.836,233.85,65.657,9.384,40.073,92.0,149.0
2016-11-27 01:00:00,83.55,2.22,31.07,96.04,162.15,35.45,32.02,36.18,101.06,58.393,117.161,23.655,231.86,57.49,9.357,40.386,89.0,145.0
2016-11-27 02:00:00,83.08,2.63,35.46,99.64,156.49,33.95,31.12,35.57,143.56,58.88800000000001,117.866,23.781,226.88,57.137,9.314,40.062,88.0,145.0
2016-11-27 03:00:00,83.95,2.79,28.05,98.41,151.4,33.96,28.19,35.49,122.52,59.389,116.769,23.81900000000001,221.81,51.007,9.352,39.939,90.0,144.0
2016-11-27 04:00:00,81.24,2.59,27.58,100.64,151.48,33.68,28.81,35.56,127.64,58.706,117.831,23.649,219.88,46.609,11.907,39.937,86.0,146.0
2016-11-27 05:00:00,80.78,2.26,26.14,106.68,158.35,34.16,29.57,54.95,162.34,57.908,118.901,24.269,224.81,46.71100000000001,9.369,39.935,87.0,134.0
2016-11-27 06:00:00,80.31,2.67,26.09,104.62,166.19,55.14,29.5,70.95,140.12,58.15600000000001,118.997,23.917,224.78,51.5,9.343,40.238,86.0,139.0
2016-11-27 07:00:00,81.0,2.56,25.02,108.6,164.33,63.81,29.26,65.68,124.57,59.234,121.193,23.999,240.78,67.765,9.323,40.024,86.0,140.0
2016-11-27 08:00:00,82.18,1.95,24.09,98.13,160.06,70.03,27.65,62.91,129.14,59.245,121.161,29.47300000000001,250.82,96.988,9.344,37.799,87.0,140.0
2016-11-27 09:00:00,76.26,2.49,25.0,95.17,159.91,80.58,26.33,60.26,85.07,56.989,120.583,34.971,247.84,94.197,9.364,34.018,111.0,142.0
2016-11-27 10:00:00,76.95,2.31,25.99,97.87,165.9,81.47,27.35,58.97,80.01,57.874,118.305,34.4,261.82,97.339,9.325,34.47,107.0,155.0
2016-11-27 11:00:00,80.88,2.49,28.02,99.2,177.89,81.04,27.45,60.01,71.99,57.989,123.932,34.088,270.77,98.598,9.341,35.38800000000001,114.0,157.0
2016-11-27 12:00:00,90.65,1.94,32.16,94.66,180.82,75.06,28.1,64.18,63.58,58.841,123.607,32.58,269.85,99.106,9.313,34.653,114.0,162.0
