timestamp,Eagle_office_Lamont,Eagle_office_Ryan,Eagle_education_Roman,Eagle_office_Mandi,Eagle_lodging_Edgardo,Eagle_education_Cassie,Eagle_education_Peter,Eagle_lodging_Dawn,Eagle_lodging_Tressa
2016-12-07 04:00:00,107092.9498,0.0,108114.4194,33916.0518,8039.5823,0.0,240371.852,23562.9084,30554.1757
2016-12-07 05:00:00,104510.0564,0.0,114730.6145,34237.6093,14937.0669,0.0,239918.2074,25292.0273,26298.9313
2016-12-07 06:00:00,102193.3595,0.0,113497.5182,35115.4448,13233.7089,0.0,263030.0795,18991.0008,32180.8077
2016-12-07 07:00:00,96417.8679,0.0,114104.5269,38579.4561,18219.6672,0.0,254264.7362,20690.8126,38873.9046
2016-12-07 08:00:00,100031.9022,0.0,99718.4335,33494.9967,14256.0871,0.0,277426.8993,14301.8648,29799.2541
2016-12-07 09:00:00,103057.9482,0.0,105671.2623,33414.2556,7880.7964,0.0,275778.6094,15679.2985,38074.5534
2016-12-07 10:00:00,104181.8755,0.0,98803.2314,32075.0091,16995.9786,0.0,253401.7593,16529.2044,35108.4698
2016-12-07 11:00:00,100896.491,0.0,105784.6515,33189.646,21960.2496,0.0,238445.8187,15913.7553,23954.1875
2016-12-07 12:00:00,99772.5344,22654.3883,124729.7281,38979.3222,9945.7747,0.0,223765.3648,19137.5363,29767.8662
2016-12-07 13:00:00,101853.6316,25467.8699,147275.4164,34859.9162,10573.7379,0.0,205574.8581,20778.7339,27649.7249
2016-12-07 14:00:00,106981.5828,25878.1693,171298.8858,40318.9204,17118.6288,0.0,225084.536,21189.0333,22243.7665
2016-12-07 15:00:00,107187.0842,24002.5149,176863.337,39426.0503,49739.4826,0.0,244737.76,27314.2172,29897.7553
2016-12-07 16:00:00,129749.4482,31798.2035,111125.3723,45328.7347,23264.0346,0.0,288467.7338,25555.7912,35667.6492
2016-12-07 17:00:00,125059.0227,24676.5782,160594.1159,45148.9064,25645.5588,0.0,269105.7637,20661.5055,36675.0808
2016-12-07 18:00:00,134744.1107,27753.8237,192716.0749,46166.654,19989.2299,0.0,412942.0798,22742.3096,39535.6882
2016-12-07 19:00:00,134515.9842,37571.7022,180763.3207,46331.3599,20929.5189,0.0,0.0,24940.3421,51987.4544
2016-12-07 20:00:00,130859.8356,36633.875,341503.2394,47822.9155,25357.9976,0.0,878586.5607,22654.3883,39498.1458
2016-12-07 21:00:00,129749.0086,29776.0136,395134.9686,44873.8885,27233.8278,0.0,785895.6474,16939.5038,26189.4693
2016-12-07 22:00:00,121104.557,24676.5782,322067.0637,44665.8961,28174.7616,0.0,719334.3877,26464.3113,28201.3724
2016-12-07 23:00:00,141773.0083,22390.6244,234543.7542,39991.0326,20473.9987,0.0,448856.4069,23855.9794,29108.1048
2016-12-08 00:00:00,141773.0083,23328.4516,160884.7837,37363.7976,25400.6101,0.0,312741.2515,18287.6304,25683.7167
2016-12-08 01:00:00,124849.8579,0.0,117010.8241,35129.4243,19421.0239,0.0,252881.1773,15356.9204,36094.7123
2016-12-08 02:00:00,111578.5773,0.0,106792.5227,32878.6097,11308.9651,0.0,236782.2598,29248.4858,30786.1707
2016-12-08 03:00:00,110602.6215,0.0,110759.1507,34274.9172,12111.5401,0.0,230792.6505,16118.905,37305.5058
2016-12-08 04:00:00,102420.1378,0.0,194077.1552,36574.4988,14093.0517,0.0,243671.4212,22126.8605,24271.4955
2016-12-08 05:00:00,100992.882,0.0,129618.885,37363.7976,10855.8774,0.0,231234.1034,22918.1522,30206.2711
2016-12-08 06:00:00,102296.5498,0.0,123812.1228,32491.6974,14815.3252,0.0,219514.7802,23592.2155,27482.2641
2016-12-08 07:00:00,100030.5541,0.0,117217.996,33598.4507,17798.9931,0.0,221097.3929,21540.7185,27834.9164
2016-12-08 08:00:00,98715.5738,0.0,70762.8429,33449.8051,10066.6079,0.0,223511.3894,14155.3293,29504.8643
2016-12-08 09:00:00,102223.2234,0.0,108650.417,31586.3718,19227.3039,0.0,234314.6313,20339.1274,36390.4795
2016-12-08 10:00:00,102724.3162,0.0,97083.8131,36751.5723,12586.6668,0.0,224644.4312,17115.3464,25994.4892
2016-12-08 11:00:00,100719.945,0.0,100078.2075,32160.4099,13887.3452,0.0,249988.7717,23474.9871,38295.2066
2016-12-08 12:00:00,98548.5527,0.0,316468.7336,39540.3773,12595.0486,0.0,217367.0973,12455.5175,30713.284
2016-12-08 13:00:00,101471.5842,0.0,174354.532,36783.1361,4509.3956,0.0,213305.3677,17467.0316,36044.5385
2016-12-08 14:00:00,98297.977,0.0,151440.1018,37723.1613,14970.7701,0.0,232561.1875,23738.751,28771.3955
2016-12-08 15:00:00,102807.8414,0.0,147991.9163,40830.0656,32078.2035,0.0,262822.5853,17525.6458,29812.2372
2016-12-08 16:00:00,98047.4306,0.0,130986.6181,37607.8965,21012.4873,0.0,270107.6563,21863.0966,23747.1621
2016-12-08 17:00:00,99349.7502,38245.7655,141298.0868,40449.6008,20586.4793,0.0,273315.8459,16939.5038,34010.1862
2016-12-08 18:00:00,102609.3445,39564.585,127714.3045,44136.9322,22585.3994,0.0,296860.3787,18668.6227,30288.6534
2016-12-08 19:00:00,91707.7187,31387.9041,168466.3546,43765.8164,16709.9999,0.0,266417.3941,17437.7245,24601.1124
2016-12-08 20:00:00,88550.2011,36487.3395,144696.6553,44610.2712,20395.397,0.0,255639.2685,18111.7878,27949.8003
2016-12-08 21:00:00,95934.8869,34611.6851,135696.8845,40069.0481,26536.4947,0.0,263803.025,27314.2172,34542.198
2016-12-08 22:00:00,95367.7066,36077.0401,128613.5343,38204.7063,11772.8086,0.0,253271.3721,17115.3464,26710.8719
2016-12-08 23:00:00,95691.8138,25057.5705,129728.9039,35135.6081,13700.5124,0.0,250188.2944,13657.1086,30555.9341
2016-12-09 00:00:00,96745.1403,27490.0598,109010.3082,31458.4463,46717.3637,0.0,251904.4303,14243.2506,29325.4169
2016-12-09 01:00:00,95103.3272,0.0,119463.0371,31915.9301,15026.0725,0.0,247254.2141,15327.6133,30583.7759
2016-12-09 02:00:00,95423.8297,0.0,113579.2264,32469.6585,15446.0433,0.0,224414.8687,14741.4713,30339.6771
2016-12-09 03:00:00,94542.5066,0.0,107767.7457,31114.1465,12900.8975,0.0,219459.7415,19342.686,30053.1122
2016-12-09 04:00:00,96946.1284,0.0,99369.9721,30190.9728,14420.6172,0.0,211896.1651,14829.3926,30872.6853
2016-12-09 05:00:00,95263.5785,0.0,106452.8241,30628.6744,10465.4775,0.0,224619.2857,20749.4268,31291.3079
2016-12-09 06:00:00,92126.6637,0.0,113916.7856,29138.2911,10515.2703,0.0,244425.5515,17730.7955,36201.9177
2016-12-09 07:00:00,84475.3419,0.0,109925.8327,29599.5262,16896.0707,0.0,226167.9901,17291.189,26191.1398
2016-12-09 08:00:00,63861.9,0.0,107182.102,28621.3432,11149.0949,0.0,230845.5498,19665.0641,18649.7782
2016-12-09 09:00:00,62414.9792,0.0,92639.8603,28443.5663,12564.5106,0.0,219375.6887,29101.9503,25219.2578
2016-12-09 10:00:00,73404.2039,7209.5466,94465.722,29152.2999,14302.744,0.0,209352.3381,33468.7082,30845.5762
2016-12-09 11:00:00,35981.0007,6682.0188,104342.5957,27759.9196,12881.4669,0.0,205103.8344,31065.526,24192.1611
2016-12-09 12:00:00,0.0,24793.8066,106540.5695,0.0,14121.8899,0.0,183367.7255,27724.5166,28982.729
2016-12-09 13:00:00,35767.352,0.0,166322.7747,28745.3122,9796.3671,0.0,184588.3662,30655.2266,21250.9592
2016-12-09 14:00:00,35512.4974,0.0,237058.7723,29968.1216,12937.3262,0.0,198948.5814,38099.23,34905.0492
2016-12-09 15:00:00,36304.6683,32472.2668,231113.5926,30481.963,16251.6955,0.0,225470.0122,42114.3027,29724.6089
2016-12-09 16:00:00,37074.1849,32853.2591,143279.1295,32219.6982,12471.9881,46575.3415,253328.6967,35373.6697,29637.772
2016-12-09 17:00:00,37121.721,27636.5953,143347.7667,42140.767,16565.4866,25394.5728,233589.3685,33468.7082,22791.3111
2016-12-09 18:00:00,36418.292,29101.9503,182719.13,40944.5684,11735.4714,0.0,251692.2762,40062.8057,28835.7246
2016-12-09 19:00:00,36511.9868,22654.3883,125682.3261,37976.3453,14634.7055,0.0,239175.0673,46949.9742,38734.52
2016-12-09 20:00:00,36185.3884,20368.4345,117519.3316,40054.8049,17589.5939,0.0,240130.9183,34465.1496,23337.4782
2016-12-09 21:00:00,35801.3189,28838.1864,123159.3657,35955.7966,15313.2528,0.0,233493.3584,30039.7775,25347.7401
2016-12-09 22:00:00,35798.1244,31124.1402,109140.9592,34261.8169,11714.6047,0.0,232900.9447,30743.1479,29146.8488
2016-12-09 23:00:00,37275.6126,32325.7313,127521.0828,31936.914,11968.2577,0.0,216461.6252,38626.7578,31424.2449
2016-12-10 00:00:00,37611.7064,21833.7895,115688.7808,27778.4124,12721.0984,0.0,216040.7166,28076.2018,36845.06200000001
2016-12-10 01:00:00,36199.6317,0.0,113731.6234,27611.274,15302.1454,0.0,200594.2044,35549.5123,24807.2586
2016-12-10 02:00:00,36991.5682,0.0,102948.7793,27102.5027,12978.0924,0.0,199943.7919,34318.6141,31698.2956
2016-12-10 03:00:00,35543.7388,0.0,102694.3057,25476.8379,15493.1691,0.0,203187.3259,35285.7484,23216.4106
2016-12-10 04:00:00,36587.8042,0.0,101731.5382,25290.5326,13143.9706,0.0,193160.2826,34523.7638,30390.5249
2016-12-10 05:00:00,37090.9485,0.0,104324.0736,27580.0033,13199.6834,0.0,210719.3092,39476.6637,37114.8924
2016-12-10 06:00:00,36399.0372,0.0,88155.2,27458.4081,12157.1712,0.0,200673.187,39388.7424,29967.6527
2016-12-10 07:00:00,37216.9984,0.0,102763.4998,28433.7484,13216.2419,0.0,193888.7985,33673.8579,30683.0977
2016-12-10 08:00:00,36352.2045,0.0,103445.2709,26239.6724,12714.2992,0.0,220522.9151,29863.9349,28488.7872
2016-12-10 09:00:00,35958.6101,0.0,96488.8204,26553.4342,14565.1305,0.0,186482.3668,32179.1958,19409.5062
2016-12-10 10:00:00,31986.7361,0.0,92658.3531,26572.1321,15929.4639,0.0,212273.7871,25966.0906,18953.8687
2016-12-10 11:00:00,31888.0591,0.0,106794.1639,26958.429,9779.75,0.0,187129.1745,35080.5987,21195.0413
2016-12-10 12:00:00,30823.42,6007.9555,82612.8171,28160.108,13586.5957,0.0,190767.0941,35930.5046,27307.1835
2016-12-10 13:00:00,32812.405,4952.8999,94979.1531,30099.945,12389.9282,0.0,161160.9738,30127.6988,27970.5204
2016-12-10 14:00:00,36721.5618,0.0,94384.5706,29022.6453,16643.9417,0.0,179129.9481,39037.0572,25849.9759
2016-12-10 15:00:00,37667.6243,0.0,108252.8955,30095.0214,12630.2171,0.0,215159.921,32149.8887,28892.9321
2016-12-10 16:00:00,36980.4901,27226.2959,99330.1144,31703.776,10896.0281,0.0,225476.1081,44751.9417,28031.3326
2016-12-10 17:00:00,36713.6489,21452.7972,116280.6377,37102.8179,14779.0723,0.0,237606.2875,36428.7253,31642.3483
2016-12-10 18:00:00,38042.4328,20251.2061,134320.7403,32407.3809,11286.0177,0.0,222006.2647,32355.0384,28978.8898
2016-12-10 19:00:00,35100.1172,22126.8605,126197.9845,32633.1335,13443.6357,0.0,228838.6582,33029.1017,31547.1003
2016-12-10 20:00:00,36210.2995,22771.6167,129263.5365,30736.9641,13829.5516,0.0,227174.1908,36252.8827,31531.0107
2016-12-10 21:00:00,36230.8731,21042.4978,123592.935,31758.2286,15136.4138,0.0,234531.7089,35080.5987,40583.5636
2016-12-10 22:00:00,35658.2709,24002.5149,100175.888,30097.9814,12745.3061,0.0,215644.719,29101.9503,28335.2473
2016-12-10 23:00:00,36712.5059,21980.325,102177.8853,29947.4015,9642.9737,0.0,206884.0356,32325.7313,33089.8846
2016-12-11 00:00:00,36302.8513,20778.7339,96026.5888,27613.3548,12084.6948,0.0,196102.2465,27929.6663,28000.5016
2016-12-11 01:00:00,37814.746,0.0,101762.2227,27429.4527,14162.9491,0.0,199097.7839,36926.946,25506.2036
2016-12-11 02:00:00,33576.4997,0.0,97598.651,26591.0352,16746.9268,0.0,201122.9338,38538.8365,24719.2786
2016-12-11 03:00:00,37292.8158,0.0,98316.9973,26838.8853,13107.0143,0.0,181260.9553,29776.0136,25805.2532
2016-12-11 04:00:00,36730.6177,0.0,98032.8943,26317.6,15189.9579,0.0,213311.7567,42348.7595,26072.534
2016-12-11 05:00:00,34967.062999999995,0.0,91723.1049,27600.7234,15480.3912,0.0,189523.0371,39124.9785,28993.0451
2016-12-11 06:00:00,33808.231,0.0,96467.1331,26375.2763,11977.7825,0.0,185128.0857,34142.7715,28404.9982
2016-12-11 07:00:00,33518.5596,0.0,100394.9293,27849.8924,17354.4923,0.0,195779.4288,29336.4071,21596.6658
2016-12-11 08:00:00,34735.3024,0.0,94386.9445,26495.4647,13698.7833,0.0,182650.1411,37073.4815,17773.115
2016-12-11 09:00:00,33112.9493,0.0,89477.3312,26239.6724,14646.2525,0.0,200574.8617,31329.2899,23840.2122
2016-12-11 10:00:00,35046.0456,6007.9555,96025.27,25983.0008,12486.7003,0.0,190541.1657,32325.7313,24818.9814
2016-12-11 11:00:00,35637.4336,0.0,97005.5046,25866.7688,16698.1305,0.0,196706.3245,30743.1479,25928.9585
2016-12-11 12:00:00,34851.1827,22244.0889,91002.795,25726.9447,10011.3054,0.0,199133.0989,33117.023,25028.6737
2016-12-11 13:00:00,36793.0712,0.0,117926.5537,26592.2954,12114.588,0.0,187594.6592,37102.7886,20198.0137
2016-12-11 14:00:00,34936.2612,0.0,108444.0071,25520.9158,12345.4107,0.0,182767.7212,45543.2334,28718.5841
2016-12-11 15:00:00,37091.1537,22244.0889,116978.7328,26918.542,13055.8441,0.0,219858.5232,36839.0247,24474.4178
2016-12-11 16:00:00,37792.5605,20368.4345,98797.2527,28809.0258,15282.5097,0.0,200070.7503,34904.7561,21706.1864
2016-12-11 17:00:00,36574.4402,24383.5072,111695.6884,28292.4882,14802.1077,0.0,215437.1955,28339.9657,31976.1855
2016-12-11 18:00:00,38381.0178,22390.6244,129545.8811,29431.7431,12594.0815,0.0,197665.3407,29951.8562,21221.0367
2016-12-11 19:00:00,37122.6295,21452.7972,109112.3848,28799.9406,12082.9363,0.0,201245.965,30537.9982,24576.6703
2016-12-11 20:00:00,34893.2677,21980.325,133992.8525,28947.326,15938.8129,0.0,213655.8806,34113.4644,21569.0878
2016-12-11 21:00:00,35397.9946,22126.8605,117087.9018,29597.1231,16391.7541,0.0,225275.4424,33439.4011,24567.1162
2016-12-11 22:00:00,35137.7182,20514.97,125095.3049,29206.6646,11366.5829,0.0,212706.94600000005,30713.8408,27467.8743
2016-12-11 23:00:00,35075.2355,23445.68,100028.7371,30210.931,11141.1527,0.0,228064.394,33175.6372,22102.0667
2016-12-12 00:00:00,37324.0572,22390.6244,97874.2549,29227.8536,10254.5543,0.0,239904.1693,37864.7732,26880.0618
2016-12-12 01:00:00,36273.1925,0.0,117377.5438,28968.8961,19660.7266,0.0,219100.6123,29893.242,32940.0374
2016-12-12 02:00:00,36105.9369,0.0,93447.5933,28543.9431,12460.2946,0.0,206913.8409,34142.7715,30582.7208
2016-12-12 03:00:00,37374.2896,0.0,88776.1881,29913.669,15315.4215,0.0,212490.7183,28486.5012,26957.3446
2016-12-12 04:00:00,37594.5324,0.0,97758.9022,29109.2478,9146.9511,0.0,244884.2662,35461.591,20613.3832
2016-12-12 05:00:00,36480.7454,0.0,96949.4401,31051.9275,15514.7977,0.0,238379.0864,37542.3951,25182.8584
2016-12-12 06:00:00,37324.0572,0.0,101556.4283,31510.0268,15217.2721,0.0,242673.3679,36428.7253,25758.2153
2016-12-12 07:00:00,37357.9948,0.0,101697.8057,30679.0826,14678.2852,0.0,257379.4362,30274.2343,30455.6159
2016-12-12 08:00:00,37511.4468,0.0,116518.9337,31455.8966,13956.9202,0.0,251464.0325,30069.0846,32310.1985
2016-12-12 09:00:00,37529.119,0.0,99905.9989,31609.202,8941.3031,0.0,272335.7871,36926.946,24862.3266
2016-12-12 10:00:00,36587.8042,0.0,104489.9518,32380.7993,9379.5029,0.0,251318.4641,37073.4815,23124.7673
2016-12-12 11:00:00,37022.5751,0.0,88660.894,37621.9639,15540.5587,0.0,249946.2764,31153.4473,30196.5119
2016-12-12 12:00:00,37433.3727,20778.7339,108041.943,33678.1074,20952.6422,0.0,250044.8362,29893.242,28493.7401
2016-12-12 13:00:00,40063.0988,21306.2617,140653.2133,36883.337,16694.8188,0.0,241605.6223,38480.2223,30311.5422
2016-12-12 14:00:00,40164.2669,22507.8528,145107.6874,38973.6659,37307.7038,0.0,242077.0856,36956.2531,26715.1215
2016-12-12 15:00:00,40765.6193,24383.5072,136054.3725,37973.5318,20462.8034,0.0,237979.279,33879.0076,31518.4965
2016-12-12 16:00:00,40096.8312,28574.4225,141811.1662,39758.7152,19123.8499,0.0,234776.0422,33761.7792,27200.6522
2016-12-12 17:00:00,39759.5944,31124.1402,131795.6406,41558.5815,14797.4186,0.0,272249.8001,41967.7672,33651.5552
2016-12-12 18:00:00,49131.6826,37161.4028,135942.3315,40970.2707,23233.9948,0.0,325139.708,36106.3472,32456.7633
2016-12-12 19:00:00,49978.1596,32589.4952,301483.8082,41112.3809,26432.5131,0.0,1011377.4411,35754.662000000004,41792.5694
2016-12-12 20:00:00,47178.2179,33937.6218,622068.1671,44165.067,47440.2234,0.0,1400833.0162,34113.4644,57787.7691
2016-12-12 21:00:00,45475.3288,41586.7749,474074.17,48849.1915,24711.483,0.0,1377981.6255,38773.2933,49423.4055
2016-12-12 22:00:00,45862.3584,35549.5123,425431.7401,42840.2982,25549.3436,0.0,1173826.4034,27724.5166,36195.6459
2016-12-12 23:00:00,45397.9288,34875.449,304899.9903,41980.2227,19830.4148,0.0,1010159.8484,26405.6971,27797.3741
2016-12-13 00:00:00,46907.3031,22390.6244,247815.9726,35313.9125,21876.021,0.0,742349.2826,19137.5363,35687.6953
2016-12-13 01:00:00,47178.2179,0.0,177205.5853,37461.7127,28447.4055,0.0,702336.6507,26786.6894,26740.179
2016-12-13 02:00:00,44701.2697,0.0,118790.0288,33964.0275,22997.5158,0.0,576559.6334,29512.2497,27147.4891
2016-12-13 03:00:00,46017.1585,0.0,152651.6866,34839.8995,13256.3047,0.0,371535.6022,21775.1753,31590.3575
2016-12-13 04:00:00,46210.6733,0.0,155296.0369,36580.0379,26102.8082,0.0,325777.8701,18375.5517,34091.9237
2016-12-13 05:00:00,51451.1052,0.0,130193.8903,45113.3862,18774.8023,0.0,304612.2532,21775.1753,45781.6467
2016-12-13 06:00:00,58500.6057,0.0,110857.8278,35796.4246,18117.7958,0.0,281707.6995,16939.5038,28076.9052
2016-12-13 07:00:00,56954.5389,0.0,132106.3252,35202.2232,17069.8618,0.0,361059.1052,19928.828,26283.0762
2016-12-13 08:00:00,57530.3355,0.0,113077.6061,37771.8111,24370.3776,0.0,291050.2461,16499.8973,26959.1617
2016-12-13 09:00:00,53660.5381,0.0,117440.2903,35924.2036,9482.0777,0.0,284691.7777,15063.8494,33188.9133
2016-12-13 10:00:00,59537.1978,0.0,112832.8039,38398.7193,11399.0259,0.0,246315.1267,16939.5038,31445.8442
2016-12-13 11:00:00,57994.5307,0.0,131862.0798,32221.5446,7680.7755,0.0,264576.9083,17115.3464,28870.6001
2016-12-13 12:00:00,54953.8018,22654.3883,121354.1656,34656.8766,7170.0113,0.0,206897.6927,13715.7228,30754.3725
2016-12-13 13:00:00,48175.6557,22654.3883,141488.5536,34311.7562,15589.8825,0.0,215358.4473,15239.692,26490.5118
2016-12-13 14:00:00,51675.3924,21042.4978,164553.3292,39375.4956,11246.5117,0.0,237216.9427,14477.7074,23753.5511
2016-12-13 15:00:00,53291.6203,23064.6877,144164.3505,36403.8143,12209.6016,0.0,233491.0724,19518.5286,33409.7716
2016-12-13 16:00:00,56282.7909,22771.6167,155739.6585,42833.7334,29866.2502,0.0,242735.8506,15151.7707,33245.2123
2016-12-13 17:00:00,60746.4674,21980.325,200580.3128,37810.7602,27038.2909,0.0,256377.2799,20280.5132,27314.7154
2016-12-13 18:00:00,58507.4049,24266.2788,152767.6841,40807.6456,16259.8428,0.0,273774.5313,21452.7972,28310.8637
2016-12-13 19:00:00,59816.7289,25995.3977,150267.642,49231.0044,19424.7459,0.0,320808.1773,16499.8973,33560.3808
2016-12-13 20:00:00,61293.7482,32325.7313,202507.6356,40959.9253,20939.9523,0.0,354481.5369,15503.4559,39193.4985
2016-12-13 21:00:00,61516.4528,33937.6218,128516.0589,41143.505,15081.1406,0.0,275035.5572,20192.5919,31298.5174
2016-12-13 22:00:00,57443.4107,33527.3224,150598.6657,38968.9182,20669.6822,0.0,264662.104,17701.4884,27066.5429
2016-12-13 23:00:00,60818.2111,32208.5029,147819.3268,37455.7633,25338.9773,0.0,227022.4093,17291.189,31161.1258
2016-12-14 00:00:00,60445.0145,33263.5585,131300.0575,34372.7443,16263.9751,0.0,206483.5247,14565.6287,22718.8053
2016-12-14 01:00:00,60818.2111,0.0,113062.0147,34104.2034,24697.5621,0.0,242719.6438,15356.9204,31561.2556
2016-12-14 02:00:00,57252.387,0.0,111326.5362,33451.3877,30435.6578,0.0,256435.8648,22888.8451,30349.7294
2016-12-14 03:00:00,57346.5507,0.0,110134.1768,32361.5153,15120.9689,0.0,234703.5658,15737.9127,45803.0701
2016-12-14 04:00:00,58972.2741,0.0,117476.3381,37080.1049,22794.7986,0.0,296592.5411,23093.9948,32237.4583
2016-12-14 05:00:00,59988.7323,0.0,119770.703,38056.0313,19170.7999,0.0,294441.9568,17379.1103,31527.7283
2016-12-14 06:00:00,61923.8508,0.0,108654.5786,35700.2387,13228.8439,0.0,245712.1624,16353.3618,33980.4688
2016-12-14 07:00:00,61040.2417,0.0,113504.2296,31170.885,11820.5206,0.0,254905.4187,15151.7707,31932.5766
2016-12-14 08:00:00,60888.1672,0.0,122354.7686,30791.5339,5329.6427,0.0,261766.6504,15913.7553,31552.9031
2016-12-14 09:00:00,62510.491,0.0,119621.8229,31475.0634,9624.0706,0.0,252826.9006,11576.3045,30593.6524
2016-12-14 10:00:00,60244.0264,0.0,107329.8391,30903.9267,16870.1339,0.0,233539.9274,13891.5654,29669.9805
2016-12-14 11:00:00,60441.3805,6564.7904,107428.3402,30063.1353,11970.6608,0.0,200659.9695,16177.5192,34087.3225
2016-12-14 12:00:00,61293.7482,22654.3883,132934.36800000002,33014.3016,12343.0955,0.0,216414.9682,0.0,24589.0086
2016-12-14 13:00:00,55087.999,22390.6244,155962.6562,33587.5485,10099.0215,0.0,186040.8847,13276.1163,26489.0465
2016-12-14 14:00:00,61098.1819,25321.3344,174954.0087,32272.8613,11553.2398,0.0,183586.4736,12953.7382,29433.2671
2016-12-14 15:00:00,47379.88,23445.68,183530.6436,36868.8593,18331.7376,0.0,274218.7976,25292.0273,35440.9295
2016-12-14 16:00:00,47672.5408,25878.1693,172399.2502,43117.0158,8017.8071,0.0,293436.4009,26493.6184,34999.6818
2016-12-14 17:00:00,52155.9116,27753.8237,140205.225,39975.7929,11813.9558,35963.0355,347093.9204,13451.9589,30103.5497
2016-12-14 18:00:00,61176.9594,30450.0769,141445.6773,40408.4243,20902.3512,35963.0355,293838.4943,16529.2044,28568.3852
2016-12-14 19:00:00,64775.6075,23064.6877,143963.0107,40909.3706,16525.1307,35963.0355,331778.7626,15327.6133,27727.2422
2016-12-14 20:00:00,61248.9376,22771.6167,180566.6408,39974.5034,18485.5999,35963.0355,352757.9864,17437.7245,37994.5157
2016-12-14 21:00:00,59886.8608,21306.2617,158763.6237,41104.1749,17218.0385,35963.0355,335395.7863,13891.5654,28501.3892
2016-12-14 22:00:00,58766.5383,24530.0427,153540.5417,36360.4984,15225.8884,35963.0355,277821.285,17467.0316,31603.4871
2016-12-14 23:00:00,57685.5752,23738.751,156138.5575,38543.2912,12244.184,35963.0355,223974.2951,13715.7228,33489.1352
2016-12-15 00:00:00,60039.6387,22390.6244,135297.9563,31202.8884,8188.0521,35963.0355,267679.0648,16675.7399,27652.8314
2016-12-15 01:00:00,60905.3412,0.0,117517.8955,32226.4095,11443.2503,0.0,224176.602,14507.0145,29514.8873
2016-12-15 02:00:00,0.0,5890.7271,107022.73,0.0,12832.9343,0.0,275410.2485,15679.2985,26146.2413
2016-12-15 03:00:00,59570.0218,0.0,101454.674,31344.8813,18040.1906,0.0,224185.0717,17730.7955,23948.3261
2016-12-15 04:00:00,61720.1372,0.0,115581.6341,32183.416,10024.4642,0.0,289824.2129,20075.3635,35470.94
2016-12-15 05:00:00,61474.3385,0.0,118924.8415,32205.9825,16205.0093,0.0,266506.3998,16353.3618,44079.5782
2016-12-15 06:00:00,60583.9595,0.0,109216.1026,32589.3194,10317.7404,0.0,289572.3477,14565.6287,27244.7887
2016-12-15 07:00:00,59088.3889,0.0,116776.2794,37042.8263,13394.136,0.0,273287.7697,17173.9606,26130.0052
2016-12-15 08:00:00,59113.7395,0.0,116247.2862,36424.1534,9908.9064,0.0,296571.7624,13305.4234,29058.8982
2016-12-15 09:00:00,54285.21900000001,0.0,104768.6916,33157.7892,13822.8403,0.0,273918.605,15679.2985,20051.8299
2016-12-15 10:00:00,58944.9013,0.0,115138.0418,29929.4656,15777.5945,0.0,232377.344,14067.408,23590.4864
2016-12-15 11:00:00,55846.8771,0.0,92267.8653,29198.6051,13510.6903,0.0,213360.934,14126.0222,24677.8091
2016-12-15 12:00:00,54723.1549,19020.3079,123944.1806,26216.4905,10393.8216,0.0,475481.2918,16089.5979,23947.9744
2016-12-15 13:00:00,51399.2902,23064.6877,222234.0102,24888.703,9198.004,0.0,399960.0603,0.0,26485.2073
2016-12-15 14:00:00,50015.9658,22126.8605,171568.9508,29265.8942,14211.2179,0.0,127748.3008,31475.8254,24532.6217
2016-12-15 15:00:00,55090.9297,22390.6244,142847.2894,28795.3101,16865.4448,0.0,148559.2432,18111.7878,34949.3029
2016-12-15 16:00:00,63809.1765,0.0,112608.5753,33862.7715,15667.1947,25734.9455,173433.5857,17437.7245,22580.593
2016-12-15 17:00:00,61857.9977,0.0,144857.3461,35646.2843,13609.3087,26205.7934,136941.3226,35285.7484,23068.4683
2016-12-15 18:00:00,62176.4194,0.0,131657.3697,33265.4635,11961.8101,0.0,139359.891,16851.5825,29943.0641
2016-12-15 19:00:00,58108.3595,0.0,162208.4096,28884.8726,10952.8253,0.0,52665.1518,19137.5363,31258.9822
2016-12-15 20:00:00,60039.6387,0.0,133386.3128,35537.9653,17384.5321,0.0,151337.6149,14800.0855,29064.9061
2016-12-15 21:00:00,65764.6635,0.0,75215.32400000001,32766.2463,13485.4862,0.0,114505.536,16705.047,22951.0055
2016-12-15 22:00:00,59088.3889,0.0,155528.8525,25637.6459,14354.9986,0.0,150734.973,20456.3558,27439.6516
2016-12-15 23:00:00,62279.8735,0.0,118278.7958,25618.8308,14748.6808,0.0,94427.9744,13276.1163,19263.0586
2016-12-16 00:00:00,61806.3879,0.0,111661.3698,22061.4177,13005.5238,0.0,109864.024,0.0,22597.9135
2016-12-16 01:00:00,60803.2938,0.0,117087.5794,20641.225,12732.1179,0.0,99587.2549,20690.8126,23207.6184
2016-12-16 02:00:00,60111.617,0.0,103466.2841,21288.2671,11893.9935,0.0,102519.9578,0.0,24499.9443
2016-12-16 03:00:00,63825.0024,0.0,118491.4774,20843.4733,12942.8653,0.0,109412.343,16118.905,24132.6384
2016-12-16 04:00:00,60647.3508,0.0,107716.6635,21493.8564,13299.0931,0.0,167963.3862,14419.0932,21585.9687
2016-12-16 05:00:00,64863.8805,0.0,113474.2191,21144.8675,10106.319,0.0,180025.8955,18111.7878,29768.6282
